Sample label;Latitude (start of trawl);Longitude (start of trawl);Latitude 2 (end of trawl);Longitude 2 (end of trawl);Bathy depth [m] (start of trawl);Bathy depth [m] (end of trawl);Date/Time (start of trawl);Date/Time (end of trawl);Habitat;Mass [g] (total);Mass [g] (subsample);C. harengus TL [mm];C. harengus [#];Sex;Sal (PSU);Temp [Â°C] (at surface);Comment;# number before extrapolation
Sylt-10 trawl 2;54,995833;8,566389;54,989722;8,568611;5,8;;2019-03-27T10:50;2019-03-27T11:05;Benthic;;;90;1;unknown;30,6;7,5;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;3850;191;65;1;female;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;3850;191;70;2;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;3850;191;75;2;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;3850;191;80;15;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;3850;191;85;23;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;3850;191;90;9;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;3850;191;105;3;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;3850;191;110;1;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;280;1;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;200;1;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;160;1;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;140;1;unknown;31,7;7,2;;
Sylt-1 trawl 2;55,05555;8,438433;55,0512;8,4534;7,2;9,7;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;125;1;unknown;31,7;7,2;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;3522;336;60;4;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;3522;336;65;9;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;3522;336;70;16;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;3522;336;75;16;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;3522;336;80;30;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;3522;336;85;14;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;3522;336;90;18;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;3522;336;95;2;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;110;1;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;115;2;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;120;1;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;155;1;unknown;30,1;7,6;;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;7,1;7,6;2019-03-27T11:25;2019-03-27T11:40;Benthic;;;175;2;unknown;30,1;7,6;;
Sylt-1 trawl 2;55,05585;8,439483;55,047833;8,463517;9,3;9,2;2019-03-27T12:05;2019-03-27T12:20;Pelagic;;;70;2;unknown;31,7;7,2;remainder of benthic Sylt-1 trawl 2;
Sylt-1 trawl 2;55,05585;8,439483;55,047833;8,463517;9,3;9,2;2019-03-27T12:05;2019-03-27T12:20;Pelagic;;;75;3;unknown;31,7;7,2;remainder of benthic Sylt-1 trawl 2;
Sylt-1 trawl 2;55,05585;8,439483;55,047833;8,463517;9,3;9,2;2019-03-27T12:05;2019-03-27T12:20;Pelagic;;;80;12;unknown;31,7;7,2;remainder of benthic Sylt-1 trawl 2;
Sylt-1 trawl 2;55,05585;8,439483;55,047833;8,463517;9,3;9,2;2019-03-27T12:05;2019-03-27T12:20;Pelagic;;;85;7;unknown;31,7;7,2;remainder of benthic Sylt-1 trawl 2;
Sylt-1 trawl 2;55,05585;8,439483;55,047833;8,463517;9,3;9,2;2019-03-27T12:05;2019-03-27T12:20;Pelagic;;;90;3;unknown;31,7;7,2;remainder of benthic Sylt-1 trawl 2;
Sylt-2 trawl 2;55,030667;8,4644;55,01715;8,449767;5,2;9,2;2019-03-27T13:00;2019-03-27T13:15;Pelagic;;;70;2;unknown;30,8;7,5;;
Sylt-2 trawl 2;55,030667;8,4644;55,01715;8,449767;5,2;9,2;2019-03-27T13:00;2019-03-27T13:15;Pelagic;;;80;1;unknown;30,8;7,5;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;125;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;130;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;135;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;140;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;145;2;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;150;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;155;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;160;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;165;4;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;170;3;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;175;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;180;4;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;185;2;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;190;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;195;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;;;200;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;9849;388;70;7;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;9849;388;75;10;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;9849;388;80;39;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;9849;388;85;27;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;9849;388;90;12;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;9849;388;95;2;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;9849;388;100;2;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;9849;388;105;3;unknown;31,3;7,4;;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,6;8,6;2019-03-27T13:30;2019-03-27T13:45;Benthic;9849;388;120;2;unknown;31,3;7,4;;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;8,9;7,1;2019-03-27T13:55;2019-03-27T14:10;Pelagic;;;80;2;unknown;31,3;7,4;;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;8,9;7,1;2019-03-27T13:55;2019-03-27T14:10;Pelagic;;;85;1;unknown;31,3;7,4;;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;8,9;7,1;2019-03-27T13:55;2019-03-27T14:10;Pelagic;;;90;1;unknown;31,3;7,4;;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;4,1;4,9;2019-03-27T14:20;2019-03-27T14:35;Benthic;8330;195;65;2;unknown;31,7;7,4;;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;4,1;4,9;2019-03-27T14:20;2019-03-27T14:35;Benthic;8330;195;70;5;unknown;31,7;7,4;;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;4,1;4,9;2019-03-27T14:20;2019-03-27T14:35;Benthic;8330;195;75;18;unknown;31,7;7,4;;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;4,1;4,9;2019-03-27T14:20;2019-03-27T14:35;Benthic;8330;195;80;22;unknown;31,7;7,4;;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;4,1;4,9;2019-03-27T14:20;2019-03-27T14:35;Benthic;8330;195;85;11;unknown;31,7;7,4;;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;4,1;4,9;2019-03-27T14:20;2019-03-27T14:35;Benthic;8330;195;90;5;unknown;31,7;7,4;;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;1,6;3,4;2019-03-27T14:55;2019-03-27T15:10;Benthic;239;62;70;2;unknown;31,8;7,5;;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;1,6;3,4;2019-03-27T14:55;2019-03-27T15:10;Benthic;239;62;75;5;unknown;31,8;7,5;;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;1,6;3,4;2019-03-27T14:55;2019-03-27T15:10;Benthic;239;62;80;4;unknown;31,8;7,5;;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;1,6;3,4;2019-03-27T14:55;2019-03-27T15:10;Benthic;239;62;85;6;unknown;31,8;7,5;;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;1,6;3,4;2019-03-27T14:55;2019-03-27T15:10;Benthic;239;62;90;2;unknown;31,8;7,5;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;55;1;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;65;1;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;70;3;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;75;3;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;80;4;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;85;11;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;90;7;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;95;2;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;100;2;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;105;1;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;115;2;unknown;;;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,3;12,6;2019-04-10T08:50;2019-04-10T09:05;Benthic;;;130;1;unknown;;;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;10,2;10,2;2019-04-10T09:20;2019-04-10T09:35;Benthic;310;147;70;7;unknown;;;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;10,2;10,2;2019-04-10T09:20;2019-04-10T09:35;Benthic;310;147;75;2;unknown;;;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;10,2;10,2;2019-04-10T09:20;2019-04-10T09:35;Benthic;310;147;80;22;unknown;;;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;10,2;10,2;2019-04-10T09:20;2019-04-10T09:35;Benthic;310;147;85;10;unknown;;;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;10,2;10,2;2019-04-10T09:20;2019-04-10T09:35;Benthic;310;147;90;2;unknown;;;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;10,2;10,2;2019-04-10T09:20;2019-04-10T09:35;Benthic;310;147;95;2;unknown;;;;
Sylt-1 trawl 3;55,05585;8,439483;55,047833;8,463517;6,2;6,5;2019-04-10T10:40;2019-04-10T10:55;Pelagic;406;92;75;3;unknown;;;;
Sylt-1 trawl 3;55,05585;8,439483;55,047833;8,463517;6,2;6,5;2019-04-10T10:40;2019-04-10T10:55;Pelagic;406;92;80;19;unknown;;;;
Sylt-1 trawl 3;55,05585;8,439483;55,047833;8,463517;6,2;6,5;2019-04-10T10:40;2019-04-10T10:55;Pelagic;406;92;85;8;unknown;;;;
Sylt-10 trawl 3;54,995833;8,566389;54,989722;8,568611;5,1;7,3;2019-04-10T11:45;2019-04-10T12:00;Benthic;;;75;1;unknown;;;;
Sylt-10 trawl 3;54,995833;8,566389;54,989722;8,568611;5,1;7,3;2019-04-10T11:45;2019-04-10T12:00;Benthic;;;80;2;unknown;;;;
Sylt-10 trawl 3;54,995833;8,566389;54,989722;8,568611;5,1;7,3;2019-04-10T11:45;2019-04-10T12:00;Benthic;;;85;2;unknown;;;;
Sylt-10 trawl 3;54,995833;8,566389;54,989722;8,568611;5,1;7,3;2019-04-10T11:45;2019-04-10T12:00;Benthic;;;90;3;unknown;;;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;8,3;10,7;2019-04-11T09:25;2019-04-11T09:40;Pelagic;;;75;5;unknown;;8;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;8,3;10,7;2019-04-11T09:25;2019-04-11T09:40;Pelagic;;;80;1;unknown;;8;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;8,3;10,7;2019-04-11T09:25;2019-04-11T09:40;Pelagic;;;55;2;unknown;;8;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;8,3;10,7;2019-04-11T09:25;2019-04-11T09:40;Pelagic;;;60;27;unknown;;8;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;8,3;10,7;2019-04-11T09:25;2019-04-11T09:40;Pelagic;;;65;19;unknown;;8;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;8,3;10,7;2019-04-11T09:25;2019-04-11T09:40;Pelagic;;;70;30;unknown;;8;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,6;8,9;2019-04-11T09:50;2019-04-11T10:05;Benthic;;;60;24;unknown;;8,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,6;8,9;2019-04-11T09:50;2019-04-11T10:05;Benthic;;;65;13;unknown;;8,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,6;8,9;2019-04-11T09:50;2019-04-11T10:05;Benthic;;;70;18;unknown;;8,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,6;8,9;2019-04-11T09:50;2019-04-11T10:05;Benthic;;;75;3;unknown;;8,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,6;8,9;2019-04-11T09:50;2019-04-11T10:05;Benthic;;;80;8;unknown;;8,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,6;8,9;2019-04-11T09:50;2019-04-11T10:05;Benthic;;;85;3;unknown;;8,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,6;8,9;2019-04-11T09:50;2019-04-11T10:05;Benthic;;;100;1;unknown;;8,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,6;8,9;2019-04-11T09:50;2019-04-11T10:05;Benthic;;;160;1;unknown;;8,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;3,6;4,4;2019-04-11T10:20;2019-04-11T10:35;Benthic;300;44;70;3;unknown;;8,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;3,6;4,4;2019-04-11T10:20;2019-04-11T10:35;Benthic;300;44;80;4;unknown;;8,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;3,6;4,4;2019-04-11T10:20;2019-04-11T10:35;Benthic;300;44;85;3;unknown;;8,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;3,6;4,4;2019-04-11T10:20;2019-04-11T10:35;Benthic;300;44;90;3;unknown;;8,2;;
Sylt-7 trawl 3;54,940833;8,399833;54,948167;8,416333;1,2;1,6;2019-04-11T11:15;2010-04-11T11:30;Benthic;112;;60;1;unknown;;8,2;;
Sylt-7 trawl 3;54,940833;8,399833;54,948167;8,416333;1,2;1,6;2019-04-11T11:15;2010-04-11T11:30;Benthic;112;;70;2;unknown;;8,2;;
Sylt-7 trawl 3;54,940833;8,399833;54,948167;8,416333;1,2;1,6;2019-04-11T11:15;2010-04-11T11:30;Benthic;112;;75;6;unknown;;8,2;;
Sylt-7 trawl 3;54,940833;8,399833;54,948167;8,416333;1,2;1,6;2019-04-11T11:15;2010-04-11T11:30;Benthic;112;;80;6;unknown;;8,2;;
Sylt-7 trawl 3;54,940833;8,399833;54,948167;8,416333;1,2;1,6;2019-04-11T11:15;2010-04-11T11:30;Benthic;112;;85;10;unknown;;8,2;;
Sylt-7 trawl 3;54,940833;8,399833;54,948167;8,416333;1,2;1,6;2019-04-11T11:15;2010-04-11T11:30;Benthic;112;;90;8;unknown;;8,2;;
Sylt-7 trawl 3;54,940833;8,399833;54,948167;8,416333;1,2;1,6;2019-04-11T11:15;2010-04-11T11:30;Benthic;112;;95;1;unknown;;8,2;;
Sylt-5 trawl 4;54,998667;8,427833;54,9925;8,426;3;2,5;2019-05-08T12:00;2019-05-08T12:15;Benthic;520;28;75;1;unknown;32,7;10,8;;
Sylt-5 trawl 4;54,998667;8,427833;54,9925;8,426;3;2,5;2019-05-08T12:00;2019-05-08T12:15;Benthic;520;28;80;2;unknown;32,7;10,8;;
Sylt-5 trawl 4;54,998667;8,427833;54,9925;8,426;3;2,5;2019-05-08T12:00;2019-05-08T12:15;Benthic;520;28;90;2;unknown;32,7;10,8;;
Sylt-5 trawl 4;54,998667;8,427833;54,9925;8,426;3;2,5;2019-05-08T12:00;2019-05-08T12:15;Benthic;520;28;95;2;unknown;32,7;10,8;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;10;2019-05-08T14:45;2019-05-08T15:00;Pelagic;;;90;1;unknown;33,2;10,3;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;10;2019-05-08T14:45;2019-05-08T15:00;Pelagic;;;85;1;unknown;33,2;10,3;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;10;2019-05-08T14:45;2019-05-08T15:00;Pelagic;1011;182;50;71;unknown;33,2;10,3;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;10;2019-05-08T14:45;2019-05-08T15:00;Pelagic;1011;182;55;26;unknown;33,2;10,3;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;10;2019-05-08T14:45;2019-05-08T15:00;Pelagic;1011;182;60;6;unknown;33,2;10,3;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;7,9;15;2019-05-08T15:10;2019-05-08T15:20;Benthic;;;75;1;unknown;33,2;10,3;10 minute trawl because of wind;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;7,9;15;2019-05-08T15:10;2019-05-08T15:20;Benthic;;;80;1;unknown;33,2;10,3;10 minute trawl because of wind;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;7,9;15;2019-05-08T15:10;2019-05-08T15:20;Benthic;;;90;1;unknown;33,2;10,3;10 minute trawl because of wind;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;7,9;15;2019-05-08T15:10;2019-05-08T15:20;Benthic;;;95;1;unknown;33,2;10,3;10 minute trawl because of wind;
Sylt-10 trawl 3;54,9855;8,583333;54,9885;8,576333;7,9;7,4;2019-05-09T09:10;2019-05-09T09:25;Pelagic;;;95;1;unknown;;;;
Sylt-10 trawl 3;54,9855;8,583333;54,9885;8,576333;7,9;7,4;2019-05-09T09:10;2019-05-09T09:25;Pelagic;;;60;1;unknown;;;;
Sylt-10 trawl 3;54,9855;8,583333;54,9885;8,576333;7,9;7,4;2019-05-09T09:10;2019-05-09T09:25;Pelagic;;;55;1;unknown;;;;
Sylt-10 trawl 4;54,995833;8,566389;54,989722;8,568611;5,1;;2019-05-09T09:40;2019-05-09T09:55;Benthic;;;120;1;unknown;;;;
Sylt-10 trawl 4;54,995833;8,566389;54,989722;8,568611;5,1;;2019-05-09T09:40;2019-05-09T09:55;Benthic;;;95;1;unknown;;;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;70;2;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;75;5;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;80;6;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;85;8;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;90;18;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;95;6;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;100;17;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;105;3;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;110;4;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;130;1;unknown;;10,8;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;9,8;10,9;2019-05-09T10:33;2019-05-09T10:48;Benthic;;;180;1;unknown;;10,8;;
Sylt-1 trawl 4;55,05585;8,439483;55,047833;8,463517;6,6;9,2;2019-05-09T11:00;2019-05-09T11:15;Pelagic;;;70;3;unknown;;10,8;;
Sylt-1 trawl 4;55,05585;8,439483;55,047833;8,463517;6,6;9,2;2019-05-09T11:00;2019-05-09T11:15;Pelagic;;;80;2;unknown;;10,8;;
Sylt-1 trawl 4;55,05585;8,439483;55,047833;8,463517;6,6;9,2;2019-05-09T11:00;2019-05-09T11:15;Pelagic;;;90;1;unknown;;10,8;;
Sylt-1 trawl 4;55,05585;8,439483;55,047833;8,463517;6,6;9,2;2019-05-09T11:00;2019-05-09T11:15;Pelagic;;;100;1;unknown;;10,8;;
Sylt-10 trawl 4;54,9855;8,583333;54,9885;8,576333;8,1;7,4;2019-07-25T11:20;2019-07-25T11:35;Pelagic;;;70;3;unknown;31,2;20,1;;
