Sample label;Latitude (start of trawl);Longitude (start of trawl);Latitude 2 (end of trawl);Longitude 2 (end of trawl);Bathy depth [m] (start of trawl);Bathy depth [m] (end of trawl);Date/Time (start of trawl);Date/Time (end of trawl);Habitat;Mass [g] (total);Mass [g] (subsample);S. sprattus TL [mm];S. sprattus [#];Sal (PSU);Temp [Â°C] (at surface);Comment
Sylt-1 trawl 11;55,05585;8,439483;55,047833;84,63517;11,3;10,5;2016-12-14T11:05;2016-12-14T11:20;Pelagic;;;75;11;27,8;6,4;
Sylt-1 trawl 11;55,05585;8,439483;55,047833;84,63517;11,3;10,5;2016-12-14T11:05;2016-12-14T11:20;Pelagic;;;80;4;27,8;6,4;
Sylt-4 trawl 10;54,9865;8,439667;54,997167;8,43;7,3;10,5;2016-12-14T11:35;2016-12-14T11:54;Benthic;54;11;80;1;28,2;6,4;
Sylt-4 trawl 10;54,9865;8,439667;54,997167;8,43;7,3;10,5;2016-12-14T11:35;2016-12-14T11:54;Benthic;54;11;100;1;28,2;6,4;
Sylt-4 trawl 10;55,000833;8,4315;54,9925;8,4365;11,2;10;2016-12-14T12:00;2016-12-14T12:15;Pelagic;;;65;1;28,2;6,4;
Sylt-4 trawl 10;55,000833;8,4315;54,9925;8,4365;11,2;10;2016-12-14T12:00;2016-12-14T12:15;Pelagic;;;70;1;28,2;6,4;
Sylt-5 trawl 10;54,998667;8,427833;54,9925;8,426;4,2;3,7;2016-12-14T12:43;2016-12-14T12:57;Benthic;;;75;2;28,1;6,3;
Sylt-5 trawl 10;54,998667;8,427833;54,9925;8,426;4,2;3,7;2016-12-14T12:43;2016-12-14T12:57;Benthic;;;80;1;28,1;6,3;
Sylt-7 trawl 9;54,940833;8,399833;54,948167;8,416333;5,2;4,3;2016-12-14T13:17;2016-12-14T13:30;Benthic;;;75;1;28,1;6,6;
Sylt-6 trawl 9;54,931667;8,394833;54,944;8,4145;7,4;6,2;2016-12-14T14:05;2016-12-14T14:19;Pelagic;106;15;70;1;28,1;6,5;
Sylt-6 trawl 9;54,931667;8,394833;54,944;8,4145;7,4;6,2;2016-12-14T14:05;2016-12-14T14:19;Pelagic;106;15;75;3;28,1;6,5;
Sylt-5 trawl 1;54,998667;8,427833;54,9925;8,426;3,3;3,1;2017-01-18T10:05;2017-01-18T10:20;Benthic;;;85;1;28,8;2,1;
Sylt-5 trawl 1;54,998667;8,427833;54,9925;8,426;3,3;3,1;2017-01-18T10:05;2017-01-18T10:20;Benthic;;;70;1;28,8;2,1;
Sylt-5 trawl 1;54,998667;8,427833;54,9925;8,426;3,3;3,1;2017-01-18T10:05;2017-01-18T10:20;Benthic;;;75;1;28,8;2,1;
Sylt-5 trawl 1;54,998667;8,427833;54,9925;8,426;3,3;3,1;2017-01-18T10:05;2017-01-18T10:20;Benthic;;;100;1;28,8;2,1;
Sylt-5 trawl 1;54,998667;8,427833;54,9925;8,426;3,3;3,1;2017-01-18T10:05;2017-01-18T10:20;Benthic;;;105;1;28,8;2,1;
Sylt-5 trawl 1;54,998667;8,427833;54,9925;8,426;3,3;3,1;2017-01-18T10:05;2017-01-18T10:20;Benthic;;;110;1;28,8;2,1;
Sylt-6 trawl 1;54,931667;8,394833;54,944;8,4145;6,3;4;2017-01-18T11:45;2017-01-18T12:00;Pelagic;;;85;1;28,7;1,3;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,3;10,9;2017-03-13T13:15;2017-03-13T13:30;Benthic;;;45;1;28,2;4,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,3;10,9;2017-03-13T13:15;2017-03-13T13:30;Benthic;;;60;3;28,2;4,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,3;10,9;2017-03-13T13:15;2017-03-13T13:30;Benthic;;;65;9;28,2;4,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,3;10,9;2017-03-13T13:15;2017-03-13T13:30;Benthic;;;70;7;28,2;4,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,3;10,9;2017-03-13T13:15;2017-03-13T13:30;Benthic;;;75;1;28,2;4,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,3;10,9;2017-03-13T13:15;2017-03-13T13:30;Benthic;;;80;1;28,2;4,9;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,5;3,5;2017-04-04T12:40;2017-04-04T12:55;Benthic;;;60;1;27,7;10,2;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,5;3,5;2017-04-04T12:40;2017-04-04T12:55;Benthic;;;65;3;27,7;10,2;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,5;3,5;2017-04-04T12:40;2017-04-04T12:55;Benthic;;;70;6;27,7;10,2;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;8,6;8,7;2017-04-04T13:00;2017-04-04T13:15;Pelagic;;;60;1;27,8;10,5;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;8,6;8,7;2017-04-04T13:00;2017-04-04T13:15;Pelagic;;;65;1;27,8;10,5;
Sylt-6 trawl 3;54,931667;8,394833;54,944;8,4145;4,9;5,9;2017-04-04T14:45;2017-04-04T15:00;Pelagic;;;65;1;27,9;11,4;
Sylt-6 trawl 3;54,931667;8,394833;54,944;8,4145;4,9;5,9;2017-04-04T14:45;2017-04-04T15:00;Pelagic;;;55;1;27,9;11,4;
Sylt-6 trawl 3;54,931667;8,394833;54,944;8,4145;4,9;5,9;2017-04-04T14:45;2017-04-04T15:00;Pelagic;;;50;4;27,9;11,4;
Sylt-4 trawl 4;54,9865;8,439667;54,997167;8,43;9,1;10;2017-05-08T13:50;2017-05-08T14:05;Benthic;;;110;1;28,8;11,6;
Sylt-2 trawl 7;55,036;8,463283;55,0316;8,46875;6;9,9;2017-09-06T11:20;2017-09-06T11:35;Benthic;;;80;1;29,6;18,2;
Sylt-2 trawl 7;55,036;8,463283;55,0316;8,46875;6;9,9;2017-09-06T11:20;2017-09-06T11:35;Benthic;;;100;10;29,6;18,2;
Sylt-2 trawl 7;55,036;8,463283;55,0316;8,46875;6;9,9;2017-09-06T11:20;2017-09-06T11:35;Benthic;;;105;8;29,6;18,2;
Sylt-2 trawl 7;55,036;8,463283;55,0316;8,46875;6;9,9;2017-09-06T11:20;2017-09-06T11:35;Benthic;;;110;3;29,6;18,2;
Sylt-2 trawl 7;55,036;8,463283;55,0316;8,46875;6;9,9;2017-09-06T11:20;2017-09-06T11:35;Benthic;;;120;1;29,6;18,2;
Sylt-5 trawl 7;54,998667;8,427833;54,9925;8,426;5;3,4;2017-09-06T12:25;2017-09-06T12:40;Benthic;;;100;1;29,7;18,4;
Sylt-4 trawl 7;54,9865;8,439667;54,997167;8,43;10,5;7,8;2017-09-07T09:25;2017-09-07T09:40;Benthic;1405;218;90;2;29,7;17,1;
Sylt-4 trawl 7;54,9865;8,439667;54,997167;8,43;10,5;7,8;2017-09-07T09:25;2017-09-07T09:40;Benthic;1405;218;95;15;29,7;17,1;
Sylt-4 trawl 7;54,9865;8,439667;54,997167;8,43;10,5;7,8;2017-09-07T09:25;2017-09-07T09:40;Benthic;1405;218;100;13;29,7;17,1;
Sylt-4 trawl 7;54,9865;8,439667;54,997167;8,43;10,5;7,8;2017-09-07T09:25;2017-09-07T09:40;Benthic;1405;218;110;1;29,7;17,1;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,2;1,8;2017-09-07T10:15;2017-09-07T10:30;Benthic;;;65;1;29,6;17;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,2;1,8;2017-09-07T10:15;2017-09-07T10:30;Benthic;;;95;2;29,6;17;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,2;1,8;2017-09-07T10:15;2017-09-07T10:30;Benthic;;;100;1;29,6;17;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;9,9;7,2;2017-10-18T08:30;2017-10-18T08:45;Pelagic;518;100;60;1;27;13,5;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;9,9;7,2;2017-10-18T08:30;2017-10-18T08:45;Pelagic;518;100;65;2;27;13,5;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;9,9;7,2;2017-10-18T08:30;2017-10-18T08:45;Pelagic;518;100;70;11;27;13,5;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;9,9;7,2;2017-10-18T08:30;2017-10-18T08:45;Pelagic;518;100;75;5;27;13,5;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;9,9;7,2;2017-10-18T08:30;2017-10-18T08:45;Pelagic;518;100;80;2;27;13,5;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;9,9;7,2;2017-10-18T08:30;2017-10-18T08:45;Pelagic;518;100;90;2;27;13,5;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;9,9;7,2;2017-10-18T08:30;2017-10-18T08:45;Pelagic;518;100;100;1;27;13,5;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;9,9;7,2;2017-10-18T08:30;2017-10-18T08:45;Pelagic;518;100;105;1;27;13,5;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;6,1;11,4;2017-10-18T09:00;2017-10-18T09:15;Benthic;;;90;3;25,95;13,5;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;6,1;11,4;2017-10-18T09:00;2017-10-18T09:15;Benthic;;;80;3;25,95;13,5;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;6,1;11,4;2017-10-18T09:00;2017-10-18T09:15;Benthic;;;70;1;25,95;13,5;
Sylt-10 trawl 1;54,9855;8,583333;54,9885;8,576333;3,4;5,4;2017-10-18T10:05;2017-10-18T10:20;Pelagic;;;110;1;25,5;13,2;
Sylt-9 trawl 3;54,988667;8,511167;54,990333;8,503333;4,4;4,1;2017-10-18T11:40;2017-10-18T11:55;Pelagic;;;70;1;26,5;13,5;
Sylt-4 trawl 8;55,000833;8,4315;54,9925;8,4365;12;9,5;2017-10-18T13:30;2017-10-18T13:45;Pelagic;;;70;2;26,5;13,5;
Sylt-4 trawl 8;55,000833;8,4315;54,9925;8,4365;12;9,5;2017-10-18T13:30;2017-10-18T13:45;Pelagic;;;60;1;26,5;13,5;
Sylt-4 trawl 8;54,9865;8,439667;54,997167;8,43;10;12,4;2017-10-18T13:55;2017-10-18T14:10;Benthic;;;75;1;26,5;13,6;
Sylt-4 trawl 8;54,9865;8,439667;54,997167;8,43;10;12,4;2017-10-18T13:55;2017-10-18T14:10;Benthic;;;100;1;26,5;13,6;
Sylt-4 trawl 8;54,9865;8,439667;54,997167;8,43;10;12,4;2017-10-18T13:55;2017-10-18T14:10;Benthic;;;110;1;26,5;13,6;
Sylt-4 trawl 8;54,9865;8,439667;54,997167;8,43;10;12,4;2017-10-18T13:55;2017-10-18T14:10;Benthic;;;90;1;26,5;13,6;
Sylt-4 trawl 8;54,9865;8,439667;54,997167;8,43;10;12,4;2017-10-18T13:55;2017-10-18T14:10;Benthic;;;70;1;26,5;13,6;
Sylt-7 trawl 8;54,940833;8,399833;54,948167;8,416333;3,1;3,7;2017-10-18T14:35;2017-10-18T14:50;Benthic;583;193;85;1;26,5;13,6;
Sylt-7 trawl 8;54,940833;8,399833;54,948167;8,416333;3,1;3,7;2017-10-18T14:35;2017-10-18T14:50;Benthic;583;193;90;4;26,5;13,6;
Sylt-7 trawl 8;54,940833;8,399833;54,948167;8,416333;3,1;3,7;2017-10-18T14:35;2017-10-18T14:50;Benthic;583;193;95;8;26,5;13,6;
Sylt-7 trawl 8;54,940833;8,399833;54,948167;8,416333;3,1;3,7;2017-10-18T14:35;2017-10-18T14:50;Benthic;583;193;100;13;26,5;13,6;
Sylt-7 trawl 8;54,940833;8,399833;54,948167;8,416333;3,1;3,7;2017-10-18T14:35;2017-10-18T14:50;Benthic;583;193;105;1;26,5;13,6;
Sylt-7 trawl 1;54,940833;8,399833;54,948167;8,416333;1,8;1,4;2018-01-18T09:35;2018-01-18T09:50;Benthic;;;65;1;24,9;1,6;
Sylt-1 trawl 1;55,05555;8,438433;55,0512;8,4534;9,9;13,5;2018-01-18T13:00;2018-01-18T13:15;Benthic;;;105;1;28,1;3,1;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;8,8;2018-02-13T12:05;2018-02-13T12:20;Pelagic;;;45;10;27;1,8;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;8,8;2018-02-13T12:05;2018-02-13T12:20;Pelagic;;;50;20;27;1,8;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;8,8;2018-02-13T12:05;2018-02-13T12:20;Pelagic;;;55;17;27;1,8;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;8,8;2018-02-13T12:05;2018-02-13T12:20;Pelagic;;;60;13;27;1,8;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;8,8;2018-02-13T12:05;2018-02-13T12:20;Pelagic;;;65;1;27;1,8;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,5;2,8;2018-02-13T12:10;2018-02-13T12:25;Benthic;97;32;40;3;27,6;1,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,5;2,8;2018-02-13T12:10;2018-02-13T12:25;Benthic;97;32;45;9;27,6;1,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,5;2,8;2018-02-13T12:10;2018-02-13T12:25;Benthic;97;32;50;19;27,6;1,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,5;2,8;2018-02-13T12:10;2018-02-13T12:25;Benthic;97;32;55;9;27,6;1,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,5;2,8;2018-02-13T12:10;2018-02-13T12:25;Benthic;97;32;60;4;27,6;1,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,5;2,8;2018-02-13T12:10;2018-02-13T12:25;Benthic;97;32;65;2;27,6;1,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,5;2,8;2018-02-13T12:10;2018-02-13T12:25;Benthic;97;32;70;1;27,6;1,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,1;12,3;2018-02-13T12:30;2018-02-13T12:45;Benthic;;;45;5;27,1;1,8;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,1;12,3;2018-02-13T12:30;2018-02-13T12:45;Benthic;;;50;25;27,1;1,8;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,1;12,3;2018-02-13T12:30;2018-02-13T12:45;Benthic;;;55;8;27,1;1,8;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,1;12,3;2018-02-13T12:30;2018-02-13T12:45;Benthic;;;60;8;27,1;1,8;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;9,1;12,3;2018-02-13T12:30;2018-02-13T12:45;Benthic;;;65;1;27,1;1,8;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,2;10,5;2018-03-21T10:45;2018-03-21T11:00;Benthic;;;45;1;27,5;0,8;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,2;10,5;2018-03-21T10:45;2018-03-21T11:00;Benthic;;;50;2;27,5;0,8;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,2;10,5;2018-03-21T10:45;2018-03-21T11:00;Benthic;;;55;4;27,5;0,8;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,2;10,5;2018-03-21T10:45;2018-03-21T11:00;Benthic;;;60;4;27,5;0,8;
Sylt-10 trawl 3;54,995833;8,566389;54,989722;8,568611;8,7;4,2;2018-03-21T11:45;2018-03-21T12:00;Benthic;;;70;3;23,3;2,3;
Sylt-10 trawl 3;54,995833;8,566389;54,989722;8,568611;8,7;4,2;2018-03-21T11:45;2018-03-21T12:00;Benthic;;;75;1;23,3;2,3;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;9,4;11,7;2018-03-21T14:10;2018-03-21T14:25;Benthic;;;55;1;27,5;0,8;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;9,4;11,7;2018-03-21T14:10;2018-03-21T14:25;Benthic;;;65;1;27,5;0,8;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;9,4;11,7;2018-03-21T14:10;2018-03-21T14:25;Benthic;;;70;1;27,5;0,8;
Sylt-7 trawl 3;54,940833;8,399833;54,948167;8,416333;2,4;3,8;2018-03-21T14:45;2018-03-21T15:00;Benthic;;;70;2;25,8;1,2;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;8;2018-04-18T09:55;2018-04-18T10:10;Pelagic;;;60;1;27,1;8,9;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;8;2018-04-18T09:55;2018-04-18T10:10;Pelagic;;;65;4;27,1;8,9;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;8;2018-04-18T09:55;2018-04-18T10:10;Pelagic;;;70;3;27,1;8,9;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;8;2018-04-18T09:55;2018-04-18T10:10;Pelagic;;;75;1;27,1;8,9;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;8;2018-04-18T09:55;2018-04-18T10:10;Pelagic;;;80;1;27,1;8,9;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;8;2018-04-18T09:55;2018-04-18T10:10;Pelagic;;;90;1;27,1;8,9;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;9,8;8;2018-04-18T09:55;2018-04-18T10:10;Pelagic;;;100;1;27,1;8,9;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;18;10,8;2018-04-18T11:00;2018-04-18T11:15;Benthic;4389;150;60;3;28,2;8,1;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;18;10,8;2018-04-18T11:00;2018-04-18T11:15;Benthic;4389;150;65;2;28,2;8,1;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;18;10,8;2018-04-18T11:00;2018-04-18T11:15;Benthic;4389;150;70;9;28,2;8,1;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;18;10,8;2018-04-18T11:00;2018-04-18T11:15;Benthic;4389;150;75;3;28,2;8,1;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;18;10,8;2018-04-18T11:00;2018-04-18T11:15;Benthic;4389;150;80;10;28,2;8,1;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;18;10,8;2018-04-18T11:00;2018-04-18T11:15;Benthic;4389;150;85;2;28,2;8,1;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;18;10,8;2018-04-18T11:00;2018-04-18T11:15;Benthic;4389;150;90;5;28,2;8,1;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;18;10,8;2018-04-18T11:00;2018-04-18T11:15;Benthic;4389;150;95;1;28,2;8,1;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;18;10,8;2018-04-18T11:00;2018-04-18T11:15;Benthic;4389;150;100;3;28,2;8,1;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;9,8;17,2;2018-04-18T11:30;2018-04-18T11:45;Pelagic;;;90;2;28,1;8,2;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;9,8;17,2;2018-04-18T11:30;2018-04-18T11:45;Pelagic;;;80;3;28,1;8,2;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;9,8;17,2;2018-04-18T11:30;2018-04-18T11:45;Pelagic;;;85;1;28,1;8,2;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;9,8;17,2;2018-04-18T11:30;2018-04-18T11:45;Pelagic;;;75;3;28,1;8,2;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;9,8;17,2;2018-04-18T11:30;2018-04-18T11:45;Pelagic;;;70;7;28,1;8,2;
Sylt-1 trawl 5;55,05555;8,438433;55,0512;8,4534;6,8;11,2;2018-05-17T09:53;2018-05-17T10:09;Benthic;;;50;10;28,3;16,4;
Sylt-1 trawl 5;55,05555;8,438433;55,0512;8,4534;6,8;11,2;2018-05-17T09:53;2018-05-17T10:09;Benthic;;;55;82;28,3;16,4;
Sylt-1 trawl 5;55,05555;8,438433;55,0512;8,4534;6,8;11,2;2018-05-17T09:53;2018-05-17T10:09;Benthic;;;60;32;28,3;16,4;
Sylt-1 trawl 5;55,05555;8,438433;55,0512;8,4534;6,8;11,2;2018-05-17T09:53;2018-05-17T10:09;Benthic;;;65;1;28,3;16,4;
Sylt-2 trawl 5;55,030667;8,4644;55,01715;8,449767;8,8;7,8;2018-05-17T11:00;2018-05-17T11:15;Pelagic;870;217;45;21;27,3;17;
Sylt-2 trawl 5;55,030667;8,4644;55,01715;8,449767;8,8;7,8;2018-05-17T11:00;2018-05-17T11:15;Pelagic;870;217;50;170;27,3;17;
Sylt-2 trawl 5;55,030667;8,4644;55,01715;8,449767;8,8;7,8;2018-05-17T11:00;2018-05-17T11:15;Pelagic;870;217;55;105;27,3;17;
Sylt-2 trawl 5;55,030667;8,4644;55,01715;8,449767;8,8;7,8;2018-05-17T11:00;2018-05-17T11:15;Pelagic;870;217;70;3;27,3;17;
Sylt-4 trawl 5;55,000833;8,4315;54,9925;8,4365;9,2;9,7;2018-05-17T11:40;2018-05-17T11:53;Pelagic;;;30;1;27,6;16,9;
Sylt-4 trawl 5;55,000833;8,4315;54,9925;8,4365;9,2;9,7;2018-05-17T11:40;2018-05-17T11:53;Pelagic;;;35;9;27,6;16,9;
Sylt-4 trawl 5;55,000833;8,4315;54,9925;8,4365;9,2;9,7;2018-05-17T11:40;2018-05-17T11:53;Pelagic;;;40;26;27,6;16,9;
Sylt-4 trawl 5;55,000833;8,4315;54,9925;8,4365;9,2;9,7;2018-05-17T11:40;2018-05-17T11:53;Pelagic;;;45;56;27,6;16,9;
Sylt-4 trawl 5;55,000833;8,4315;54,9925;8,4365;9,2;9,7;2018-05-17T11:40;2018-05-17T11:53;Pelagic;;;50;99;27,6;16,9;
Sylt-4 trawl 5;55,000833;8,4315;54,9925;8,4365;9,2;9,7;2018-05-17T11:40;2018-05-17T11:53;Pelagic;;;55;43;27,6;16,9;
Sylt-4 trawl 5;54,9865;8,439667;54,997167;8,43;10,2;8,1;2018-05-17T12:04;2018-05-17T12:19;Benthic;;;40;7;27,6;16,8;
Sylt-4 trawl 5;54,9865;8,439667;54,997167;8,43;10,2;8,1;2018-05-17T12:04;2018-05-17T12:19;Benthic;;;45;21;27,6;16,8;
Sylt-4 trawl 5;54,9865;8,439667;54,997167;8,43;10,2;8,1;2018-05-17T12:04;2018-05-17T12:19;Benthic;;;50;28;27,6;16,8;
Sylt-4 trawl 5;54,9865;8,439667;54,997167;8,43;10,2;8,1;2018-05-17T12:04;2018-05-17T12:19;Benthic;;;55;13;27,6;16,8;
Sylt-4 trawl 5;54,9865;8,439667;54,997167;8,43;10,2;8,1;2018-05-17T12:04;2018-05-17T12:19;Benthic;;;65;1;27,6;16,8;
Sylt-5 trawl 5;54,998667;8,427833;54,9925;8,426;2,5;4,9;2018-05-17T12:35;2018-05-17T12:51;Benthic;3280;105;40;10;27,6;17;
Sylt-5 trawl 5;54,998667;8,427833;54,9925;8,426;2,5;4,9;2018-05-17T12:35;2018-05-17T12:51;Benthic;3280;105;45;50;27,6;17;
Sylt-5 trawl 5;54,998667;8,427833;54,9925;8,426;2,5;4,9;2018-05-17T12:35;2018-05-17T12:51;Benthic;3280;105;50;103;27,6;17;
Sylt-5 trawl 5;54,998667;8,427833;54,9925;8,426;2,5;4,9;2018-05-17T12:35;2018-05-17T12:51;Benthic;3280;105;55;2;27,6;17;
Sylt-7 trawl 5;54,940833;8,399833;54,948167;8,416333;4,2;5,6;2018-05-17T13:50;2018-05-17T14:06;Benthic;151;98;30;1;27,9;16,8;
Sylt-7 trawl 5;54,940833;8,399833;54,948167;8,416333;4,2;5,6;2018-05-17T13:50;2018-05-17T14:06;Benthic;151;98;35;11;27,9;16,8;
Sylt-7 trawl 5;54,940833;8,399833;54,948167;8,416333;4,2;5,6;2018-05-17T13:50;2018-05-17T14:06;Benthic;151;98;40;53;27,9;16,8;
Sylt-7 trawl 5;54,940833;8,399833;54,948167;8,416333;4,2;5,6;2018-05-17T13:50;2018-05-17T14:06;Benthic;151;98;45;86;27,9;16,8;
Sylt-7 trawl 5;54,940833;8,399833;54,948167;8,416333;4,2;5,6;2018-05-17T13:50;2018-05-17T14:06;Benthic;151;98;50;44;27,9;16,8;
Sylt-7 trawl 5;54,940833;8,399833;54,948167;8,416333;4,2;5,6;2018-05-17T13:50;2018-05-17T14:06;Benthic;151;98;55;2;27,9;16,8;
Sylt-10 trawl 5;54,9855;8,583333;54,9885;8,576333;9,7;6,1;2018-05-23T08:15;2018-05-23T08:31;Pelagic;;;60;2;28,4;16,7;
Sylt-10 trawl 5;54,9855;8,583333;54,9885;8,576333;9,7;6,1;2018-05-23T08:15;2018-05-23T08:31;Pelagic;;;70;1;28,4;16,7;
Sylt-10 trawl 5;54,9855;8,583333;54,9885;8,576333;9,7;6,1;2018-05-23T08:15;2018-05-23T08:31;Pelagic;;;55;2;28,4;16,7;
Sylt-10 trawl 5;54,9855;8,583333;54,9885;8,576333;9,7;6,1;2018-05-23T08:15;2018-05-23T08:31;Pelagic;;;50;1;28,4;16,7;
Sylt-10 trawl 5;54,9855;8,583333;54,9885;8,576333;9,7;6,1;2018-05-23T08:15;2018-05-23T08:31;Pelagic;;;65;1;28,4;16,7;
Sylt-2 trawl 6;55,036;8,463283;55,0316;8,46875;6,5;9,3;2018-06-26T09:30;2018-06-26T09:45;Benthic;;;70;1;30,4;14,5;52 kg jellyfish, mostly Pleurobrachia
Sylt-1 trawl 6;55,05555;8,438433;55,0512;8,4534;6,6;12,1;2018-06-26T10:45;2018-06-26T11:00;Benthic;;;55;1;31,9;15,8;20 kg jellyfish, mostly Pleurobrachia
Sylt-10 trawl 6;54,995833;8,566389;54,989722;8,568611;8;1,8;2018-06-27T09:40;2018-06-27T09:55;Benthic;;;95;1;27,3;17,1;16 kg jellyfish, mostly Pleurobrachia
Sylt-10 trawl 6;54,995833;8,566389;54,989722;8,568611;8;1,8;2018-06-27T09:40;2018-06-27T09:55;Benthic;;;100;1;27,3;17,1;16 kg jellyfish, mostly Pleurobrachia
Sylt-10 trawl 7;54,995833;8,566389;54,989722;8,568611;5,4;7,9;2018-07-19T09:55;2018-07-19T10:05;Benthic;;;85;1;31,4;20,2;10 minute trawl because of jellyfish
Sylt-10 trawl 7;54,995833;8,566389;54,989722;8,568611;5,4;7,9;2018-07-19T09:55;2018-07-19T10:05;Benthic;;;95;10;31,4;20,2;10 minute trawl because of jellyfish
Sylt-10 trawl 7;54,995833;8,566389;54,989722;8,568611;5,4;7,9;2018-07-19T09:55;2018-07-19T10:05;Benthic;;;100;12;31,4;20,2;10 minute trawl because of jellyfish
Sylt-10 trawl 7;54,995833;8,566389;54,989722;8,568611;5,4;7,9;2018-07-19T09:55;2018-07-19T10:05;Benthic;;;105;1;31,4;20,2;10 minute trawl because of jellyfish
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;2,8;1,7;2018-07-19T11:15;2018-07-19T11:30;Benthic;;;80;1;31,6;20,8;
